Bug-ID;OB-ID;OB-Text;OB-in-Title?;Bug-Category;Bug-Type;OB-Category;OB-Rating;Ground-Truth;First-Rank;Reciprocal-Rank;Average-Precision;h@1;h@2;h@3;h@4;h@5;h@6;h@7;h@8;h@9;h@10
Bug1147;1;"The current selection color for the navigation drawer selected item (e.g., ""Status"" when the status screen is shown) should be darker - it's currently not set as part of the Dark theme (i.e., navdrawer_background_color_selected_dark isn't used).";0;Synthetic Bug;Unsupported theme in component;Easy;4;['e04f069d56b90ceca5a1f3e2d4a2e307020a013ef133c39c1ca7cff371db85ef', 'c3b6fa6b17b8521b017fb3d565ef5c045266e030ed050e01ed41d8dfb4302512', '2922ae01860f6564bfd8a1d9bb5f8ab294f0c4a44ef1f75e373b844fe3501115', '101e55d9ff4b4c62018e87002524cdb11e6c23db07cb5f46ae959ee3830feed8'];4;0.25;0.2790334665334665;0;0;0;1;1;1;1;1;1;1
Bug1147;2;The lighter navdrawer_background_color_selected_light color is used for the selected item;0;Synthetic Bug;Unsupported theme in component;Hard;2;['e04f069d56b90ceca5a1f3e2d4a2e307020a013ef133c39c1ca7cff371db85ef', 'c3b6fa6b17b8521b017fb3d565ef5c045266e030ed050e01ed41d8dfb4302512', '2922ae01860f6564bfd8a1d9bb5f8ab294f0c4a44ef1f75e373b844fe3501115', '101e55d9ff4b4c62018e87002524cdb11e6c23db07cb5f46ae959ee3830feed8'];7;0.1428571428571428;0.1944139194139194;0;0;0;0;0;0;1;1;1;1
Bug1151;0;Current application of Dark and Light theme is confusing;1;Non-Synthetic Bug;Undesirable  behavior ;Hard;1;['d679369fe3009a9963e8a815cab5a856b807147b04e982d26cf220205bac2331', 'ad68c19f76d117c449d803e88ce24405d28ed274233cce465c9084298a54eef1'];5;0.2;0.2666666666666666;0;0;0;0;1;1;1;1;1;1
Bug1151;1;When you switch from Light to Dark theme or Dark to Light by checking/unchecking the checkbox in Settings, the theme is immediately applied to the Preferences Activity, and in the process the main GpsTestActivity is finished so the user doesn't return to that Activity after exiting the Preferences Activity and see it with the old theme.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;5;['d679369fe3009a9963e8a815cab5a856b807147b04e982d26cf220205bac2331', 'ad68c19f76d117c449d803e88ce24405d28ed274233cce465c9084298a54eef1'];7;0.1428571428571428;0.1623376623376623;0;0;0;0;0;0;1;1;1;1
Bug1151;2;The main GpsTestActivity disappears without any info message saying why.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;2;['d679369fe3009a9963e8a815cab5a856b807147b04e982d26cf220205bac2331', 'ad68c19f76d117c449d803e88ce24405d28ed274233cce465c9084298a54eef1'];9;0.1111111111111111;0.1055555555555555;0;0;0;0;0;0;0;0;1;1
Bug1205;0;Back button leads to Home Fragment when orange file selector is still open;1;Non-Synthetic Bug;Undesirable  behavior ;Easy;4;['bc8e0a6181467439499bcb9934df3387e54e6cc35ec87a9faa7c15fcd33a89bd'];12;0.0833333333333333;0.0833333333333333;0;0;0;0;0;0;0;0;0;0
Bug1205;1;The back button leads to the Home Fragment.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;3;['bc8e0a6181467439499bcb9934df3387e54e6cc35ec87a9faa7c15fcd33a89bd'];29;0.0344827586206896;0.0344827586206896;0;0;0;0;0;0;0;0;0;0
Bug1406;0;Favourite photos edit option issue.;1;Non-Synthetic Bug;Data is not displayed;Hard;1;['1a2b2e467c1b1b5ddc0140f508a4562390680157cc53ac6d6e61bd65be2b59ce'];26;0.0384615384615384;0.0384615384615384;0;0;0;0;0;0;0;0;0;0
Bug1406;1;Suppose the user opens an image in the favourite collection and clicks on the edit option, then aborts the edit operation and slides to the next image and again clicks on the edit option, then the previous/first image opened for edit operation is displayed instead of the presently selected image.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['1a2b2e467c1b1b5ddc0140f508a4562390680157cc53ac6d6e61bd65be2b59ce'];26;0.0384615384615384;0.0384615384615384;0;0;0;0;0;0;0;0;0;0
Bug1406;2;The presently selected image should be displayed in the edit mode rather than the previous image.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['1a2b2e467c1b1b5ddc0140f508a4562390680157cc53ac6d6e61bd65be2b59ce'];17;0.0588235294117647;0.0588235294117647;0;0;0;0;0;0;0;0;0;0
Bug1445;0;Can't edit dates for a Trip;1;Synthetic Bug;Uneditable component;Easy;5;['6841fdb08ae84cf3c14b08f5e0066009f3dbbac58c1afe1e67409fdb31b98f2c'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug1445;1;5. Observe error;0;Synthetic Bug;Uneditable component;Hard;1;['6841fdb08ae84cf3c14b08f5e0066009f3dbbac58c1afe1e67409fdb31b98f2c'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug45;0;Cannot add location when device's location mode is device only;1;Non-Synthetic Bug;Undesirable  behavior ;Easy;5;['d6cf12b7c49b109691c1a9a2beeb0eac95fcb435d9c7a44bb14f35b9b5c43e69'];2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug45;1;The location cannot be added, and there are no explanations and reminders for the user.;0;Non-Synthetic Bug;Undesirable  behavior ;Easy;5;['d6cf12b7c49b109691c1a9a2beeb0eac95fcb435d9c7a44bb14f35b9b5c43e69'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug45;2;"7. See ""LOCATION NOT FOUND""";0;Non-Synthetic Bug;Undesirable  behavior ;Easy;3;['d6cf12b7c49b109691c1a9a2beeb0eac95fcb435d9c7a44bb14f35b9b5c43e69'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug106;0;unable to play from folder view since 0.21.0;1;Non-Synthetic Bug;Undesirable  behavior ;Hard;3;['762b11e4e39c118bd56bcff62a88c46cedab35210b446df8a52a4d1d1e02e74d'];6;0.1666666666666666;0.1666666666666666;0;0;0;0;0;1;1;1;1;1
Bug106;1;Since I installed the latest update 0.21.0, I am unable to play media from the folder view.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;4;['762b11e4e39c118bd56bcff62a88c46cedab35210b446df8a52a4d1d1e02e74d'];5;0.2;0.2;0;0;0;0;1;1;1;1;1;1
Bug106;2;"Touching a song has no effect, neither has selecting the song by long pressing and then using ""add to playlist"" or by using the song menu and selecting ""play next"".";0;Non-Synthetic Bug;Undesirable  behavior ;Hard;4;['762b11e4e39c118bd56bcff62a88c46cedab35210b446df8a52a4d1d1e02e74d'];17;0.0588235294117647;0.0588235294117647;0;0;0;0;0;0;0;0;0;0
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['f74410ffa582d4b72fdc4952405b88a80c44dee9cb340429d51aa71ebf117ad5', 'c8130613c4e8ffc0794f5aea0c67a95a29793702fa1b1464d13cd9b80f1a467d', 'c467ccb28230227dbe849efad4550eec1e2d17e4f7653859232632e47ed3087b', 'a7a520297496ac15881add8b14ecec2a75b2478f7d241cbcbde040a5609fe4c5', 'a6c5dd00b428e2e9e8b34493f89061f41a57803453e02cc0a33eebad02bb67b3', '42458be649828359e482a6f52f2a14dc7cd6d80713673989fb77d4e3cb796a2b', '27770bb7d1a9a1b02ee39f799c6a3593026cf10f2a05dd2062625b09e41cc6bc', '92b3033f4b46bae6894dac3ab9b6d0a62f4dee3a32bda563b2c02348658cad16', '06dc5fb45d55c7911986605c22e2350d9bcee6de5b4934dd8ec2fb79338d9b5d', '6da68f2f9dfc66a7d86976eec1d6bb038aecb408a111149c206df647cedd97a6', '6c021f6e529bf4d67847657ed3c6b31fc7eadc7e87920cb6f280727a005a49dc'];3;0.3333333333333333;0.4708516895798924;0;0;1;1;1;1;1;1;1;1
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['f74410ffa582d4b72fdc4952405b88a80c44dee9cb340429d51aa71ebf117ad5', 'c8130613c4e8ffc0794f5aea0c67a95a29793702fa1b1464d13cd9b80f1a467d', 'c467ccb28230227dbe849efad4550eec1e2d17e4f7653859232632e47ed3087b', 'a7a520297496ac15881add8b14ecec2a75b2478f7d241cbcbde040a5609fe4c5', 'a6c5dd00b428e2e9e8b34493f89061f41a57803453e02cc0a33eebad02bb67b3', '42458be649828359e482a6f52f2a14dc7cd6d80713673989fb77d4e3cb796a2b', '27770bb7d1a9a1b02ee39f799c6a3593026cf10f2a05dd2062625b09e41cc6bc', '92b3033f4b46bae6894dac3ab9b6d0a62f4dee3a32bda563b2c02348658cad16', '06dc5fb45d55c7911986605c22e2350d9bcee6de5b4934dd8ec2fb79338d9b5d', '6da68f2f9dfc66a7d86976eec1d6bb038aecb408a111149c206df647cedd97a6', '6c021f6e529bf4d67847657ed3c6b31fc7eadc7e87920cb6f280727a005a49dc'];5;0.2;0.3604306036451559;0;0;0;0;1;1;1;1;1;1
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['f74410ffa582d4b72fdc4952405b88a80c44dee9cb340429d51aa71ebf117ad5', 'c8130613c4e8ffc0794f5aea0c67a95a29793702fa1b1464d13cd9b80f1a467d', 'c467ccb28230227dbe849efad4550eec1e2d17e4f7653859232632e47ed3087b', 'a7a520297496ac15881add8b14ecec2a75b2478f7d241cbcbde040a5609fe4c5', 'a6c5dd00b428e2e9e8b34493f89061f41a57803453e02cc0a33eebad02bb67b3', '42458be649828359e482a6f52f2a14dc7cd6d80713673989fb77d4e3cb796a2b', '27770bb7d1a9a1b02ee39f799c6a3593026cf10f2a05dd2062625b09e41cc6bc', '92b3033f4b46bae6894dac3ab9b6d0a62f4dee3a32bda563b2c02348658cad16', '06dc5fb45d55c7911986605c22e2350d9bcee6de5b4934dd8ec2fb79338d9b5d', '6da68f2f9dfc66a7d86976eec1d6bb038aecb408a111149c206df647cedd97a6', '6c021f6e529bf4d67847657ed3c6b31fc7eadc7e87920cb6f280727a005a49dc'];4;0.25;0.3860097149159668;0;0;0;1;1;1;1;1;1;1
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['f74410ffa582d4b72fdc4952405b88a80c44dee9cb340429d51aa71ebf117ad5', 'c8130613c4e8ffc0794f5aea0c67a95a29793702fa1b1464d13cd9b80f1a467d', 'c467ccb28230227dbe849efad4550eec1e2d17e4f7653859232632e47ed3087b', 'a7a520297496ac15881add8b14ecec2a75b2478f7d241cbcbde040a5609fe4c5', 'a6c5dd00b428e2e9e8b34493f89061f41a57803453e02cc0a33eebad02bb67b3', '42458be649828359e482a6f52f2a14dc7cd6d80713673989fb77d4e3cb796a2b', '27770bb7d1a9a1b02ee39f799c6a3593026cf10f2a05dd2062625b09e41cc6bc', '92b3033f4b46bae6894dac3ab9b6d0a62f4dee3a32bda563b2c02348658cad16', '06dc5fb45d55c7911986605c22e2350d9bcee6de5b4934dd8ec2fb79338d9b5d', '6da68f2f9dfc66a7d86976eec1d6bb038aecb408a111149c206df647cedd97a6', '6c021f6e529bf4d67847657ed3c6b31fc7eadc7e87920cb6f280727a005a49dc'];5;0.2;0.3406764583267294;0;0;0;0;1;1;1;1;1;1
Bug168;0;Google maps crashes on Android 10;1;Non-Synthetic Bug;App crashes;Easy;4;['c4f2e3c4a1feef9623133c92e53b1c9ab623788e484d75bd332e821cdaf438d7', '322bbbb7465636753f17c449b589b25ba057c3860334452397b4deb8f16dd63c'];4;0.25;0.2083333333333333;0;0;0;1;1;1;1;1;1;1
Bug168;1;The app immediately crashes;0;Non-Synthetic Bug;App crashes;Easy;3;['c4f2e3c4a1feef9623133c92e53b1c9ab623788e484d75bd332e821cdaf438d7', '322bbbb7465636753f17c449b589b25ba057c3860334452397b4deb8f16dd63c'];11;0.0909090909090909;0.1287878787878787;0;0;0;0;0;0;0;0;0;0
Bug248;0;Accessing General settings form Admin settings does not display disabled submenus;1;Synthetic Bug;Component is not displayed (correctly);Hard;4;['746b7785ee9c627da4fe423cf866b024a369437c01896bce0b505df29e901db8', 'a3bf5a4e19286dce7e54c6a45f5ce92fd6e03d357802cbd1af9d3ae67610c764'];8;0.125;0.1736111111111111;0;0;0;0;0;0;0;1;1;1
Bug248;1;Accessing General settings from Admin settings does not display all General settings submenus if access to them has been revoked from normal users.;0;Synthetic Bug;Component is not displayed (correctly);Hard;5;['746b7785ee9c627da4fe423cf866b024a369437c01896bce0b505df29e901db8', 'a3bf5a4e19286dce7e54c6a45f5ce92fd6e03d357802cbd1af9d3ae67610c764'];5;0.2;0.1666666666666666;0;0;0;0;1;1;1;1;1;1
Bug248;2;When normal user access for all settings has been disabled, only the following submenu items are available in admin mode:;0;Synthetic Bug;Component is not displayed (correctly);Hard;5;['746b7785ee9c627da4fe423cf866b024a369437c01896bce0b505df29e901db8', 'a3bf5a4e19286dce7e54c6a45f5ce92fd6e03d357802cbd1af9d3ae67610c764'];6;0.1666666666666666;0.1944444444444444;0;0;0;0;0;1;1;1;1;1
Bug1563;0;When reloading the current directory after completing a file operation, the list scrolls to the top (obviously because it's reinitialized).;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;5;['c7036819e8914c0b9f9b36416e4945b7a1edc516f6670d5acc754fe3109b99a2'];5;0.2;0.2;0;0;0;0;1;1;1;1;1;1
Bug1563;1;3. Scroll moves back up;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;2;['c7036819e8914c0b9f9b36416e4945b7a1edc516f6670d5acc754fe3109b99a2'];10;0.1;0.1;0;0;0;0;0;0;0;0;0;1
Bug1223;0;Split memos disappear;1;Non-Synthetic Bug;Data is not displayed;Easy;3;['b0ca5ec0f9631d069cc5c8e2aec0391672dd02fafb30d9e5fa32b5301f0fd81c', '1c85c98a5b34f6057d43d6c1f127c433c70106135181e1605479c7e85bd2ecc1'];1;1.0;0.8333333333333333;1;1;1;1;1;1;1;1;1;1
Bug1223;1;Split do not have their memos anymore.;0;Non-Synthetic Bug;Data is not displayed;Easy;3;['b0ca5ec0f9631d069cc5c8e2aec0391672dd02fafb30d9e5fa32b5301f0fd81c', '1c85c98a5b34f6057d43d6c1f127c433c70106135181e1605479c7e85bd2ecc1'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug1641;0;No Compliance of the Trainings Type Slider;1;Synthetic Bug;Component is not displayed (correctly);Hard;1;['fd9debe790c113593776f85586a7838daff1dfdcb3020ad7f91980cb79b70cf8'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug1641;1;If you choose Something at the TrainingsTypeSlider, there is no compliance of the value.;0;Synthetic Bug;Component is not displayed (correctly);Hard;1;['fd9debe790c113593776f85586a7838daff1dfdcb3020ad7f91980cb79b70cf8'];7;0.1428571428571428;0.1428571428571428;0;0;0;0;0;0;1;1;1;1
Bug1641;2;3. See error;0;Synthetic Bug;Component is not displayed (correctly);Hard;1;['fd9debe790c113593776f85586a7838daff1dfdcb3020ad7f91980cb79b70cf8'];13;0.0769230769230769;0.0769230769230769;0;0;0;0;0;0;0;0;0;0
Bug11;0;Bug: App crash when i allow access to my file;1;Non-Synthetic Bug;App crashes;Easy;4;['2957d1cfee327d06abd84e6b91e1153eb930ce1886a45ed33c8ff4c6536fbcb0', '61730fee40943d7766d05209a78150c6b3cb5f45ca1cfb072a033c4a76ccf37a', '48489898a8d2e4e2d8555f6b0db0b164ec504eca57fb6c45d75248611d13c311'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug11;1;When I launched the app, I got a pop up that I should grant permission, I clicked on accept, and the app pops up again that I should allow access to my file and I clicked allow, the app roll and crashed.;0;Non-Synthetic Bug;App crashes;Easy;5;['2957d1cfee327d06abd84e6b91e1153eb930ce1886a45ed33c8ff4c6536fbcb0', '61730fee40943d7766d05209a78150c6b3cb5f45ca1cfb072a033c4a76ccf37a', '48489898a8d2e4e2d8555f6b0db0b164ec504eca57fb6c45d75248611d13c311'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug11;2;4. And note the bug;0;Non-Synthetic Bug;App crashes;Hard;1;['2957d1cfee327d06abd84e6b91e1153eb930ce1886a45ed33c8ff4c6536fbcb0', '61730fee40943d7766d05209a78150c6b3cb5f45ca1cfb072a033c4a76ccf37a', '48489898a8d2e4e2d8555f6b0db0b164ec504eca57fb6c45d75248611d13c311'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug55;0;[BUG] Categories are displayed off the screen;1;Synthetic Bug;Component is not displayed (correctly);Hard;2;['6b13d5f9b12d523b662e5fe27e1b8ffd58a90036afa39b45cdcd69c626347a09'];11;0.0909090909090909;0.0909090909090909;0;0;0;0;0;0;0;0;0;0
Bug55;1;The categories of a categorical trait are displayed off-screen, especially if they are large words or multiple words.;0;Synthetic Bug;Component is not displayed (correctly);Hard;5;['6b13d5f9b12d523b662e5fe27e1b8ffd58a90036afa39b45cdcd69c626347a09'];11;0.0909090909090909;0.0909090909090909;0;0;0;0;0;0;0;0;0;0
Bug56;0;[BUG] Unable to change label size when printing to Zebra printer;1;Synthetic Bug;Unclickable component;Easy;3;['409ff6cb622ffe0858fde221d4b588361bce6f3006d48a1a52d428bae3ef83f7'];4;0.25;0.25;0;0;0;1;1;1;1;1;1;1
Bug56;1;"After adding a trait in the ""Zebra Label Print"" format we are unable to change the label size.";0;Synthetic Bug;Unclickable component;Easy;3;['409ff6cb622ffe0858fde221d4b588361bce6f3006d48a1a52d428bae3ef83f7'];6;0.1666666666666666;0.1666666666666666;0;0;0;0;0;1;1;1;1;1
Bug56;2;When collecting data, the drop-down menus for Text, Barcode and Copies are also not available.;0;Synthetic Bug;Unclickable component;Easy;3;['409ff6cb622ffe0858fde221d4b588361bce6f3006d48a1a52d428bae3ef83f7'];2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug1213;0;Confirmation field in settings doesn't react to show password option;1;Non-Synthetic Bug;Undesirable  behavior ;Easy;4;['4dcb729f5d6ec54ef1159334e7c4a5bf7d78aab27d61a3e7f4e5b5ae261993ff'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug1213;1;Password/PIN shows only in the main field, not the confirm field.;0;Non-Synthetic Bug;Undesirable  behavior ;Easy;4;['4dcb729f5d6ec54ef1159334e7c4a5bf7d78aab27d61a3e7f4e5b5ae261993ff'];5;0.2;0.2;0;0;0;0;1;1;1;1;1;1
Bug1222;0;Weekly scheduled exports are listed with the wrong day;1;Synthetic Bug;Wrong information is displayed;Easy;4;['7ea2c320c0eeb91e6e65a09f56911355672570778c6f48ec04cda4d86baa3cb5'];3;0.3333333333333333;0.3333333333333333;0;0;1;1;1;1;1;1;1;1
Bug1222;1;"The scheduled export is listed as ""Weekly on Thursday"".";0;Synthetic Bug;Wrong information is displayed;Hard;3;['7ea2c320c0eeb91e6e65a09f56911355672570778c6f48ec04cda4d86baa3cb5'];5;0.2;0.2;0;0;0;0;1;1;1;1;1;1
Bug1428;0;Body measure is in kg/lbs/st while it should be in cm/in;1;Synthetic Bug;Textual error in screen;Easy;4;['6f087ac46f22fea2cbf135bf4fa651a21a9ca246d0a1ed47ab776fc88d3e7bf8'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug1428;1;Body measures unit are displayed in KG when there is no record already done.;0;Synthetic Bug;Textual error in screen;Easy;5;['6f087ac46f22fea2cbf135bf4fa651a21a9ca246d0a1ed47ab776fc88d3e7bf8'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug1428;2;"4. Spinner shows ""kg"" while it should show ""cm""";0;Synthetic Bug;Textual error in screen;Hard;3;['6f087ac46f22fea2cbf135bf4fa651a21a9ca246d0a1ed47ab776fc88d3e7bf8'];2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug84;0;I am unable to set up a server.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;2;['aca3e27152c4e3542dbbe2e6747553521e6642a09d7b67c840782acb41ce7876'];2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug84;1;It tries to connect to localhost despite the fact that I entered a valid Airsonic server URL.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;2;['aca3e27152c4e3542dbbe2e6747553521e6642a09d7b67c840782acb41ce7876'];8;0.125;0.125;0;0;0;0;0;0;0;1;1;1
Bug87;0;"2.4.0 won't open to GUI with wifi enabled: ""A network error occurred""";1;Non-Synthetic Bug;Undesirable  behavior ;Easy;4;['90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug87;1;Since the upgrade to 2.4.0 the app opens to an error message whenever wifi is enabled on my phone.;0;Non-Synthetic Bug;Undesirable  behavior ;Easy;4;['90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug87;2;"The error is: ""Error. A network error occurred. Please check the server address or try again later.""";0;Non-Synthetic Bug;Undesirable  behavior ;Hard;2;['90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug87;3;It is not possible to access the GUI and use the application.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;1;['90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a'];8;0.125;0.125;0;0;0;0;0;0;0;1;1;1
Bug87;4;"I say that because, historically, connecting to my home wifi and specifying my home server's public IPv4 address eventually resulted in the same(?) ""network error"" message as above.";0;Non-Synthetic Bug;Undesirable  behavior ;Hard;3;['90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a'];6;0.1666666666666666;0.1666666666666666;0;0;0;0;0;1;1;1;1;1
Bug87;5;But now, I have the same issue when I change the server address to a LAN IP address, which I created long ago so that I could use Ultrasonic while at home on wifi.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;2;['90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a'];4;0.25;0.25;0;0;0;1;1;1;1;1;1;1
Bug87;6;Also, the message comes up immediately instead of after the app starts trying to access the server for content.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;1;['90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a'];2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug87;7;This makes the app unusable -- there's no way to change settings or select a different server because the app is inaccessible.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;2;['90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a'];4;0.25;0.25;0;0;0;1;1;1;1;1;1;1
Bug159;0;Crash in Card Browser, the multi-select mode: Edit => change the card type;1;Non-Synthetic Bug;App crashes;Easy;5;['daddb64ff4e4aa9fa56dbbc0e1d23708ea1fc049bf57076eec651bc95e5cf7e4', 'de12be8e7d71994c9de07c20ec56b6e00400bb2b529606f5523e4898b40ac1e2'];4;0.25;0.1776315789473684;0;0;0;1;1;1;1;1;1;1
Bug159;1;It crashes, only the first card is affected by the change.;0;Non-Synthetic Bug;App crashes;Hard;3;['daddb64ff4e4aa9fa56dbbc0e1d23708ea1fc049bf57076eec651bc95e5cf7e4', 'de12be8e7d71994c9de07c20ec56b6e00400bb2b529606f5523e4898b40ac1e2'];10;0.1;0.1;0;0;0;0;0;0;0;0;0;1
Bug193;0;6. I see Birthday Year List but Checkbox is unchecked;0;Synthetic Bug;Component is not displayed (correctly);Easy;5;['3fbfe419f6831fa1a12ae9556bb6b3be7d8d273db41da8c5d3b27e543a09b0fc'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug271;0;"If code refresh time is set to ""9999"" - Aegis crashes";1;Non-Synthetic Bug;App crashes;Easy;4;['af827fad80870fd0d79641827374cb6625d58505637015a394f6938a2604cfef', 'c4f2e3c4a1feef9623133c92e53b1c9ab623788e484d75bd332e821cdaf438d7', '07c126c2463bb67f6f9de8019eef920bd0949942553b4997bc25bb37ac2bfde4'];6;0.1666666666666666;0.2296296296296296;0;0;0;0;0;1;1;1;1;1
Bug271;1;Aegis instantly crashes.;0;Non-Synthetic Bug;App crashes;Easy;2;['af827fad80870fd0d79641827374cb6625d58505637015a394f6938a2604cfef', 'c4f2e3c4a1feef9623133c92e53b1c9ab623788e484d75bd332e821cdaf438d7', '07c126c2463bb67f6f9de8019eef920bd0949942553b4997bc25bb37ac2bfde4'];7;0.1428571428571428;0.2309523809523809;0;0;0;0;0;0;1;1;1;1
Bug271;2;I reopened Aegis, gave the password and it crashed again and again to the point where i just cleared all the app data.;0;Non-Synthetic Bug;App crashes;Easy;4;['af827fad80870fd0d79641827374cb6625d58505637015a394f6938a2604cfef', 'c4f2e3c4a1feef9623133c92e53b1c9ab623788e484d75bd332e821cdaf438d7'];9;0.1111111111111111;0.1555555555555555;0;0;0;0;0;0;0;0;1;1
Bug275;0;"First time setup does not require confirming password if ""show password"" box is checked";1;Non-Synthetic Bug;Undesirable  behavior ;Easy;4;['23ac7a73e949223e5ef76f694191fd20c99501d89a3a6145e5e71afb5ac7b795'];3;0.3333333333333333;0.3333333333333333;0;0;1;1;1;1;1;1;1;1
Bug275;1;"First time setup does not require confirming password if ""show password"" box is checked";0;Non-Synthetic Bug;Undesirable  behavior ;Easy;4;['23ac7a73e949223e5ef76f694191fd20c99501d89a3a6145e5e71afb5ac7b795'];3;0.3333333333333333;0.3333333333333333;0;0;1;1;1;1;1;1;1;1
Bug275;2;No prompt, user is taken directly to the main page of the app;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;2;['23ac7a73e949223e5ef76f694191fd20c99501d89a3a6145e5e71afb5ac7b795'];14;0.0714285714285714;0.0714285714285714;0;0;0;0;0;0;0;0;0;0
Bug1028;0;Glosbe translations broken;1;Non-Synthetic Bug;Undesirable  behavior ;Easy;3;['b1ccc5135c769fbe2462f1fb52cb382d35671e8279a29d095a249627ee78be1c'];4;0.25;0.25;0;0;0;1;1;1;1;1;1;1
Bug1028;1;Translation failed;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;2;['b1ccc5135c769fbe2462f1fb52cb382d35671e8279a29d095a249627ee78be1c'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug1089;0;IllegalStateException Crash when taping back in new unsaved time;1;Non-Synthetic Bug;App crashes;Easy;4;['0be480566fd9244e83c1f87ccd788bb5bf716d340f7b52395ed850eed3b91f16', '3047e748afff264a8252315d03acf9e1c40121bcdcdfc86b650757af06028027'];3;0.3333333333333333;0.4166666666666666;0;0;1;1;1;1;1;1;1;1
Bug1130;0;Undo with last list item does not work;1;Synthetic Bug;Component is not displayed (correctly);Hard;2;['b1d864f66b1699a12edd1040c8b064eec43856e0fb90d24789821fdc87c65c52', '7aa2c6d2dd99acc650bec02775f78584596f3c773539dff408b670781374675e', '6c08513eed22ee10148b04e507ca73d2dab27fd069b77d8d1ad2597c220b4be1'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug1130;1;Undo action does not work when the item is the only one in the list.;0;Synthetic Bug;Component is not displayed (correctly);Hard;3;['b1d864f66b1699a12edd1040c8b064eec43856e0fb90d24789821fdc87c65c52', '7aa2c6d2dd99acc650bec02775f78584596f3c773539dff408b670781374675e', '6c08513eed22ee10148b04e507ca73d2dab27fd069b77d8d1ad2597c220b4be1'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug1130;2;Empty view is removed and list is displayed.;0;Synthetic Bug;Component is not displayed (correctly);Hard;2;['b1d864f66b1699a12edd1040c8b064eec43856e0fb90d24789821fdc87c65c52', '7aa2c6d2dd99acc650bec02775f78584596f3c773539dff408b670781374675e', '6c08513eed22ee10148b04e507ca73d2dab27fd069b77d8d1ad2597c220b4be1'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
